time,acceleration
0.0,1.08464714504803
1.00083402835696,0.997830481766785
2.00166805671393,0.948943637535145
3.00250208507089,1.16055262133695
4.00333611342786,0.983187710833835
5.00417014178482,0.957725209247964
6.00500417014178,0.924283764039985
7.00583819849875,0.987845968389576
8.00667222685571,1.00590225859014
9.00750625521268,0.960850501637532
10.0083402835696,0.991075124285603
11.0091743119266,0.876764551489272
12.0100083402836,0.934259271392776
13.0108423686405,0.887071137573323
14.0116763969975,1.00352976722946
15.0125104253545,1.09084456631542
16.0133444537114,0.943162058858351
17.0141784820684,0.910617127224725
18.0150125104254,0.895097537950498
19.0158465387823,1.05494884858958
20.0166805671393,1.02359029886084
21.0175145954962,1.01412923589329
22.0183486238532,1.11236174580662
23.0191826522102,0.849418642685483
24.0200166805671,1.13637350614324
25.0208507089241,0.841400211105418
26.0216847372811,1.10353807236092
27.022518765638,1.02346205557425
28.023352793995,0.947136032097658
29.024186822352,1.06606458096733
30.0250208507089,1.08989181585992
31.0258548790659,0.975338515644237
32.0266889074229,1.08773245939501
33.0275229357798,1.1680580738868
34.0283569641368,1.10969154984373
35.0291909924937,1.13988054555194
36.0300250208507,0.912782429894308
37.0308590492077,0.887822393313759
38.0316930775646,0.819526349563392
39.0325271059216,1.09703625069199
40.0333611342786,0.920156423212583
41.0341951626355,0.911893987530685
42.0350291909925,0.882436160333171
43.0358632193495,0.977737443479475
44.0366972477064,0.948435395852581
45.0375312760634,1.02217639460035
46.0383653044204,0.894987454650113
47.0391993327773,0.969130048436731
48.0400333611343,1.0149642009903
49.0408673894912,1.1614599036694
50.0417014178482,1.12222033116189
51.0425354462052,0.9677133363176
52.0433694745621,1.15566298860123
53.0442035029191,1.09998330954502
54.0450375312761,0.916373038173767
55.045871559633,0.940767126500084
56.04670558799,0.972232289443663
57.047539616347,1.1430868537401
58.0483736447039,0.972949472482944
59.0492076730609,1.12882080799444
60.0500417014178,0.990128103421307
61.0508757297748,1.20758586546339
62.0517097581318,1.16374439967074
63.0525437864887,0.811006387480192
64.0533778148457,1.08757431057998
65.0542118432027,0.949364232503884
66.0550458715596,0.838174622136413
67.0558798999166,0.930716534413028
68.0567139282736,1.12080677281783
69.0575479566305,0.951919869746932
70.0583819849875,1.13440108515606
71.0592160133445,1.03129938109469
72.0600500417014,1.05535180087378
73.0608840700584,0.867444813737472
74.0617180984153,0.89916390673305
75.0625521267723,0.972644049508239
76.0633861551293,0.973793268339647
77.0642201834862,0.980311833453352
78.0650542118432,1.11138838860572
79.0658882402002,0.924482285162483
80.0667222685571,1.06423007288122
81.0675562969141,0.888920160927367
82.0683903252711,0.89031881691264
83.069224353628,1.02129725729586
84.070058381985,1.19455358100074
85.070892410342,1.08921424762089
86.0717264386989,0.790091863287392
87.0725604670559,0.932857575917495
88.0733944954128,0.921512122938046
89.0742285237698,0.875375341377605
90.0750625521268,1.13039965672547
91.0758965804837,1.00206064123262
92.0767306088407,0.84441449258945
93.0775646371977,1.03097145855581
94.0783986655546,0.970825990606908
95.0792326939116,0.898429381033271
96.0800667222686,1.04755364073389
97.0809007506255,0.909194970755195
98.0817347789825,0.997400392479232
99.0825688073395,0.926682170511777
100.083402835696,0.825361013406482
